symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,date
AFGB,American Financial Group Inc. 5.875% Subordinated Debentures due 2059,$21.49,0.29,1.368%,6736,1804775458.00,United States,2019,Property-Casualty Insurers,Finance,/market-activity/stocks/afgb,2025-04-25
AFGC,American Financial Group Inc. 5.125% Subordinated Debentures due 2059,$18.8599,0.2399,1.288%,3214,1583894121.00,United States,2019,Property-Casualty Insurers,Finance,/market-activity/stocks/afgc,2025-04-25
AFGD,American Financial Group Inc. 5.625% Subordinated Debentures due 2060,$20.6695,0.1195,0.582%,1381,1735868140.00,United States,2020,Property-Casualty Insurers,Finance,/market-activity/stocks/afgd,2025-04-25
AFGE,American Financial Group Inc. 4.500% Subordinated Debentures due 2060,$16.94,0.13,0.773%,7665,1422656876.00,United States,2020,Property-Casualty Insurers,Finance,/market-activity/stocks/afge,2025-04-25
AFJKR,Aimei Health Technology Co. Ltd Right,$0.25,0.00,0.00%,50400,0.00,United States,2024,,,/market-activity/stocks/afjkr,2025-04-25
AFL,AFLAC Incorporated Common Stock,$108.43,0.12,0.111%,1552325,59266568393.00,United States,,Accident &Health Insurance,Finance,/market-activity/stocks/afl,2025-04-25
AFMD,Affimed N.V.,$0.7703,0.0313,4.235%,92865,11729715.00,Germany,2014,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/afmd,2025-04-25
AFRI,Forafric Global PLC Ordinary Shares,$8.45,-0.07,-0.822%,30113,227129257.00,Gibraltar,,Packaged Foods,Consumer Staples,/market-activity/stocks/afri,2025-04-25
AFRM,Affirm Holdings Inc. Class A Common Stock,$46.84,3.02,6.892%,7622029,14897764118.00,United States,2021,Finance: Consumer Services,Finance,/market-activity/stocks/afrm,2025-04-25
AFYA,Afya Limited Class A Common Shares,$18.40,0.01,0.054%,135619,1655068095.00,Brazil,2019,Other Consumer Services,Real Estate,/market-activity/stocks/afya,2025-04-25
AG,First Majestic Silver Corp. Ordinary Shares (Canada),$6.20,0.11,1.806%,28001655,1869963747.00,Canada,,Precious Metals,Basic Materials,/market-activity/stocks/ag,2025-04-25
AGAE,Allied Gaming & Entertainment Inc. Common Stock,$0.9801,0.0021,0.215%,2905,43228304.00,United States,2017,Services-Misc. Amusement & Recreation,Consumer Discretionary,/market-activity/stocks/agae,2025-04-25
AGCO,AGCO Corporation Common Stock,$82.33,0.49,0.599%,604399,6140337213.00,United States,,Industrial Machinery/Components,Industrials,/market-activity/stocks/agco,2025-04-25
AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,$9.60,0.03,0.313%,138271,0.00,United States,2006,Trusts Except Educational Religious and Charitable,Finance,/market-activity/stocks/agd,2025-04-25
AGEN,Agenus Inc. Common Stock,$2.85,-0.02,-0.697%,1573744,72130197.00,United States,2000,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,/market-activity/stocks/agen,2025-04-25
AGFY,Agrify Corporation Common Stock,$15.89,-0.61,-3.697%,10958,31017788.00,United States,2021,Farming/Seeds/Milling,Consumer Staples,/market-activity/stocks/agfy,2025-04-25
AGH,Aureus Greenway Holdings Inc. Common Stock,$0.6101,0.0101,1.683%,193509,8468188.00,United States,2025,Hotels/Resorts,Consumer Discretionary,/market-activity/stocks/agh,2025-04-25
AGI,Alamos Gold Inc. Class A Common Shares,$27.86,-0.99,-3.432%,6170797,11715476049.00,Canada,2015,Precious Metals,Basic Materials,/market-activity/stocks/agi,2025-04-25
AGIO,Agios Pharmaceuticals Inc. Common Stock,$28.37,0.37,1.321%,405019,1625492258.00,United States,2013,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/agio,2025-04-25
AGL,agilon health inc. Common Stock,$3.92,-0.12,-2.97%,5901671,1616228019.00,United States,2021,Misc Health and Biotechnology Services,Health Care,/market-activity/stocks/agl,2025-04-25
AGM,Federal Agricultural Mortgage Corporation Common Stock,$176.88,1.07,0.609%,44311,1926500017.00,United States,,Finance Companies,Finance,/market-activity/stocks/agm,2025-04-25
AGM^D,Federal Agricultural Mortgage Corporation 5.700% Non-Cumulative Preferred Stock Series D,$22.2765,0.2865,1.303%,4129,,United States,,,,/market-activity/stocks/agm^d,2025-04-25
AGM^E,Federal Agricultural Mortgage Corporation 5.750% Non-Cumulative Preferred Stock Series E,$22.00,0.09,0.411%,3653,,United States,,,,/market-activity/stocks/agm^e,2025-04-25
AGM^F,Federal Agricultural Mortgage Corporation 5.250% Non-Cumulative Preferred Stock Series F,$20.80,0.37,1.811%,3928,,United States,,,,/market-activity/stocks/agm^f,2025-04-25
AGM^G,Federal Agricultural Mortgage Corporation 4.875% Non-Cumulative Preferred Stock Series G,$19.2042,0.3642,1.933%,2481,,United States,,,,/market-activity/stocks/agm^g,2025-04-25
AGMH,AGM Group Holdings Inc. Class A Ordinary Shares,$0.058,0.028,93.333%,733870317,1528581.00,Hong Kong,2018,EDP Services,Technology,/market-activity/stocks/agmh,2025-04-25
AGNC,AGNC Investment Corp. Common Stock,$8.61,0.16,1.893%,33817149,7752626670.00,United States,2008,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agnc,2025-04-25
AGNCL,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred Stock,$24.35,0.08,0.33%,9619,21925256610.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncl,2025-04-25
AGNCM,AGNC Investment Corp. Depositary Shares rep 6.875% Series D Fixed-to-Floating Cumulative Redeemable Preferred Stock,$24.19,0.12,0.499%,7572,21781189215.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncm,2025-04-25
AGNCN,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 7.00% Series C Fixed-To-Floating Rate Cumulative Redeemable Preferred Stock,$25.20,0.06,0.239%,10065,22690614643.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncn,2025-04-25
AGNCO,AGNC Investment Corp. Depositary Shares each representing a 1/1000th interest in a share of 6.50% Series E Fixed-to-Floating Cumulative Redeemable Preferred Stock,$24.75,0.099,0.402%,23706,22285425096.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agnco,2025-04-25
AGNCP,AGNC Investment Corp. Depositary Shares Each Representing a 1/1000th Interest in a Share of 6.125% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$24.35,0.19,0.786%,22757,21925256610.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/agncp,2025-04-25
AGO,Assured Guaranty Ltd. Common Stock,$85.32,0.59,0.696%,317757,4274799905.00,Bermuda,2004,Property-Casualty Insurers,Finance,/market-activity/stocks/ago,2025-04-25
AGRI,AgriFORCE  Growing Systems Ltd. Common Shares,$2.15,0.7064,48.933%,51296326,3741138.00,Canada,2021,Metal Fabrications,Industrials,/market-activity/stocks/agri,2025-04-25
AGRO,Adecoagro S.A. Common Shares,$11.65,0.06,0.518%,1693343,1213170571.00,Luxembourg,2011,Farming/Seeds/Milling,Consumer Staples,/market-activity/stocks/agro,2025-04-25
AGS,PlayAGS Inc. Common Stock,$12.06,-0.01,-0.083%,308821,497576895.00,United States,2018,Miscellaneous manufacturing industries,Consumer Discretionary,/market-activity/stocks/ags,2025-04-25
AGX,Argan Inc. Common Stock,$141.36,7.35,5.485%,360480,1927332491.00,United States,,Engineering & Construction,Consumer Discretionary,/market-activity/stocks/agx,2025-04-25
AGYS,Agilysys Inc. Common Stock (DE),$70.36,1.25,1.809%,439832,1967546196.00,United States,,EDP Services,Technology,/market-activity/stocks/agys,2025-04-25
AHCO,AdaptHealth Corp. Common Stock,$7.73,0.285,3.828%,1324245,1042521995.00,United States,2018,Medical/Nursing Services,Health Care,/market-activity/stocks/ahco,2025-04-25
AHG,Akso Health Group ADS,$1.32,-0.06,-4.348%,30246,317941896.00,China,2017,Business Services,Consumer Discretionary,/market-activity/stocks/ahg,2025-04-25
AHH,Armada Hoffler Properties Inc. Common Stock,$6.80,-0.14,-2.017%,713251,543447432.00,United States,2013,Real Estate,Finance,/market-activity/stocks/ahh,2025-04-25
AHH^A,Armada Hoffler Properties Inc. 6.75% Series A Cumulative Redeemable Perpetual Preferred Stock,$21.92,0.22,1.014%,2267,,United States,,,,/market-activity/stocks/ahh^a,2025-04-25
AHL^D,Aspen Insurance Holdings Limited 5.625% Perpetual Non-Cumulative Preference Shares,$17.97,0.11,0.616%,24962,,Bermuda,,,,/market-activity/stocks/ahl^d,2025-04-25
AHL^E,Aspen Insurance Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 5.625% Perpetual Non-Cumulative Preference Shares,$17.985,0.078,0.436%,13872,,Bermuda,,,,/market-activity/stocks/ahl^e,2025-04-25
AHL^F,Aspen Insurance Holdings Limited Depositary Shares each representing a 1/1000th Interest in a 7.00% Perpetual Non-Cumulative Preference Share,$22.20,0.39,1.788%,81772,,Bermuda,,,,/market-activity/stocks/ahl^f,2025-04-25
AHR,American Healthcare REIT Inc. Common Stock,$30.41,0.24,0.795%,1040938,4791560621.00,United States,2024,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/ahr,2025-04-25
AHT,Ashford Hospitality Trust Inc Common Stock,$6.00,-0.09,-1.478%,28365,34651002.00,United States,2003,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/aht,2025-04-25
AHT^D,Ashford Hospitality Trust Inc 8.45% Series D Cumulative Preferred Stock,$16.50,-0.20,-1.198%,4830,,United States,,,,/market-activity/stocks/aht^d,2025-04-25
AHT^F,Ashford Hospitality Trust Inc 7.375% Series F Cumulative Preferred Stock,$11.24,0.07,0.627%,23386,,United States,,,,/market-activity/stocks/aht^f,2025-04-25
AHT^G,Ashford Hospitality Trust Inc 7.375% Series G Cumulative Preferred Stock,$11.91,0.0201,0.169%,6268,,United States,,,,/market-activity/stocks/aht^g,2025-04-25
AHT^H,Ashford Hospitality Trust Inc 7.50% Series H Cumulative Preferred Stock,$11.25,-0.1724,-1.509%,1274,,United States,,,,/market-activity/stocks/aht^h,2025-04-25
AHT^I,Ashford Hospitality Trust Inc 7.50% Series I Cumulative Preferred Stock,$11.10,-0.15,-1.333%,15371,,United States,,,,/market-activity/stocks/aht^i,2025-04-25
AI,C3.ai Inc. Class A Common Stock,$20.39,0.53,2.669%,3919706,2706542542.00,United States,2020,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/ai,2025-04-25
AIFE,Aifeex Nexus Acquisition Corporation Class A Ordinary Shares,$10.0222,0.0022,0.022%,702,0.00,United States,2025,,,/market-activity/stocks/aife,2025-04-25
AIFEU,Aifeex Nexus Acquisition Corporation Unit,$10.23,-0.0001,-0.001%,100,0.00,United States,2024,,,/market-activity/stocks/aifeu,2025-04-25
AIFF,Firefly Neuroscience Inc. Common Stock,$3.10,0.02,0.649%,327808,36031151.00,United States,,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/aiff,2025-04-25
AIFU,AIFU Inc. American Depositary Shares,$0.1281,-0.0019,-1.462%,836444,7263965.00,China,2007,Specialty Insurers,Finance,/market-activity/stocks/aifu,2025-04-25
AIG,American International Group Inc. New Common Stock,$81.65,0.01,0.012%,3086062,48445636511.00,United States,,Life Insurance,Finance,/market-activity/stocks/aig,2025-04-25
AIHS,Senmiao Technology Limited Common Stock,$0.909,0.0757,9.084%,720,9560898.00,China,2018,Finance: Consumer Services,Finance,/market-activity/stocks/aihs,2025-04-25
AIMAU,Aimfinity Investment Corp. I Unit,$16.8999,0.6799,4.192%,200,0.00,United States,2022,Blank Checks,Finance,/market-activity/stocks/aimau,2025-04-25
AIMAW,Aimfinity Investment Corp. I Warrant,$0.0617,0.0117,23.40%,27317,0.00,United States,2022,Blank Checks,Finance,/market-activity/stocks/aimaw,2025-04-25
AIMBU,Aimfinity Investment Corp. I Subunit,$17.00,-0.50,-2.857%,4938,0.00,United States,2022,Blank Checks,Finance,/market-activity/stocks/aimbu,2025-04-25
AIMD,Ainos Inc. Common Stock,$0.55,0.011,2.041%,35441,8488291.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/aimd,2025-04-25
AIMDW,Ainos Inc. Warrants,$0.1089,0.0211,24.032%,7368,1680682.00,United States,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/aimdw,2025-04-25
AIN,Albany International Corporation Common Stock,$62.92,0.09,0.143%,371077,1944228000.00,United States,,Textiles,Consumer Discretionary,/market-activity/stocks/ain,2025-04-25
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund Common Shares of Beneficial Interest,$19.81,0.52,2.696%,97762,680294655.00,,2019,Finance/Investors Services,Finance,/market-activity/stocks/aio,2025-04-25
AIOT,PowerFleet Inc. Common Stock,$4.75,0.17,3.712%,1784309,629419379.00,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/aiot,2025-04-25
AIP,Arteris Inc. Common Stock,$6.19,0.34,5.812%,215409,253469296.00,United States,2021,Semiconductors,Technology,/market-activity/stocks/aip,2025-04-25
AIR,AAR Corp. Common Stock,$51.76,0.85,1.67%,300207,1868732792.00,United States,,Aerospace,Industrials,/market-activity/stocks/air,2025-04-25
AIRE,reAlpha Tech Corp. Common Stock,$0.646,0.0228,3.659%,95113,29865181.00,United States,,Real Estate,Finance,/market-activity/stocks/aire,2025-04-25
AIRG,Airgain Inc. Common Stock,$3.89,0.07,1.832%,10804,44964125.00,United States,2016,Radio And Television Broadcasting And Communications Equipment,Technology,/market-activity/stocks/airg,2025-04-25
AIRI,Air Industries Group Common Stock,$3.24,0.12,3.846%,17393,11968868.00,United States,,Military/Government/Technical,Industrials,/market-activity/stocks/airi,2025-04-25
AIRJ,AirJoule Technologies Corporation Class A Common Stock,$4.98,-0.13,-2.544%,84024,278868352.00,United States,2022,Industrial Machinery/Components,Industrials,/market-activity/stocks/airj,2025-04-25
AIRJW,AirJoule Technologies Corporation Warrant,$0.6342,-0.014,-2.16%,20784,35513717.00,United States,2022,Industrial Machinery/Components,Industrials,/market-activity/stocks/airjw,2025-04-25
AIRS,AirSculpt Technologies Inc. Common Stock,$1.73,0.04,2.367%,105120,101333913.00,United States,2021,Medical/Nursing Services,Health Care,/market-activity/stocks/airs,2025-04-25
AIRT,Air T Inc. Common Stock,$16.94,0.34,2.048%,3587,46177017.00,United States,,Air Freight/Delivery Services,Consumer Discretionary,/market-activity/stocks/airt,2025-04-25
AIRTP,Air T Inc. Air T Funding Alpha Income Trust Preferred Securities,$17.13,0.13,0.765%,2668,46694941.00,United States,,Air Freight/Delivery Services,Consumer Discretionary,/market-activity/stocks/airtp,2025-04-25
AISP,Airship AI Holdings Inc. Class A Common Stock,$3.78,0.14,3.846%,549971,120012426.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/aisp,2025-04-25
AISPW,Airship AI Holdings Inc. Warrants,$0.95,0.0888,10.311%,9278,30161853.00,United States,2021,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/aispw,2025-04-25
AIT,Applied Industrial Technologies Inc. Common Stock,$228.80,6.87,3.096%,632344,8780715715.00,United States,,Industrial Specialties,Consumer Discretionary,/market-activity/stocks/ait,2025-04-25
AIV,Apartment Investment and Management Company Common Stock,$7.77,0.00,0.00%,772540,1103088672.00,United States,1994,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/aiv,2025-04-25
AIXI,XIAO-I Corporation American Depositary Shares,$3.40,-0.04,-1.163%,200377,28449554.00,China,2023,Computer Software: Prepackaged Software,Technology,/market-activity/stocks/aixi,2025-04-25
AIZ,Assurant Inc. Common Stock,$191.07,2.13,1.127%,351857,9704812345.00,United States,2004,Property-Casualty Insurers,Finance,/market-activity/stocks/aiz,2025-04-25
AIZN,Assurant Inc. 5.25% Subordinated Notes due 2061,$19.40,0.16,0.832%,8994,985363267.00,United States,2020,Property-Casualty Insurers,Finance,/market-activity/stocks/aizn,2025-04-25
AJG,Arthur J. Gallagher & Co. Common Stock,$331.79,1.04,0.314%,953658,84506913000.00,United States,,Specialty Insurers,Finance,/market-activity/stocks/ajg,2025-04-25
AKA,a.k.a. Brands Holding Corp. Common Stock,$8.39,-0.12,-1.41%,4899,89715529.00,,2021,Catalog/Specialty Distribution,Consumer Discretionary,/market-activity/stocks/aka,2025-04-25
AKAM,Akamai Technologies Inc. Common Stock,$75.87,2.20,2.986%,2080043,11404591456.00,United States,1999,Business Services,Consumer Discretionary,/market-activity/stocks/akam,2025-04-25
AKAN,Akanda Corp. Common Shares,$1.12,-0.04,-3.448%,26373,1598031.00,United Kingdom,2022, Medicinal Chemicals and Botanical Products ,Health Care,/market-activity/stocks/akan,2025-04-25
AKBA,Akebia Therapeutics Inc. Common Stock,$2.16,0.02,0.935%,2745758,510259083.00,United States,2014,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/akba,2025-04-25
AKO/A,Embotelladora Andina S.A.,$17.985,0.535,3.066%,9200,,Chile,,,,/market-activity/stocks/ako/a,2025-04-25
AKO/B,Embotelladora Andina S.A.,$25.4053,0.5053,2.029%,11065,,Chile,,,,/market-activity/stocks/ako/b,2025-04-25
AKR,Acadia Realty Trust Common Stock,$19.79,-0.02,-0.101%,920864,2368465815.00,United States,,Real Estate Investment Trusts,Real Estate,/market-activity/stocks/akr,2025-04-25
AKRO,Akero Therapeutics Inc. Common Stock,$39.61,1.11,2.883%,1232805,3153753270.00,United States,2019,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/akro,2025-04-25
AKTX,Akari Therapeutics plc ADS,$1.453,0.093,6.838%,31106,41957541.00,United Kingdom,,Biotechnology: Pharmaceutical Preparations,Health Care,/market-activity/stocks/aktx,2025-04-25
AKYA,Akoya BioSciences Inc. Common Stock,$1.27,0.10,8.547%,126492,63266773.00,United States,2021,Biotechnology: Laboratory Analytical Instruments,Industrials,/market-activity/stocks/akya,2025-04-25
AL,Air Lease Corporation Class A Common Stock,$44.15,1.19,2.77%,909819,4917289429.00,United States,2011,Diversified Commercial Services,Consumer Discretionary,/market-activity/stocks/al,2025-04-25
